,Unnamed: 0,last_scraped,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
1663,1663,2024-12-20,2017-12-14,"Cambridge, MA",within an hour,100%,99.0,,Cambridge,5,7,"['email', 'phone']",t,,Beacon Hill,,42.35891,-71.06615,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Conditioner"", ""Hangers"", ""Radiant heating"", ""Stove"", ""Body soap"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""Paid parking garage off premises"", ""Long term stays allowed"", ""Coffee maker: Keurig coffee machine"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Shared patio or balcony"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""Coffee"", ""Shared backyard \u2013 Fully fenced"", ""Bed linens"", ""First aid kit"", ""Ceiling fan"", ""Kitchen"", ""Stainless steel oven"", ""Portable air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Dishes and silverware"", ""Washer"", ""Outdoor furniture"", ""Shampoo"", ""Iron"", ""Toaster"", ""40 inch HDTV with Roku, Netflix"", ""Hot water"", ""Free dryer \u2013 In building""]",133.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,4,16,23,2024-12-20,362,75,4,2021-06-09,2024-12-04,4.85,4.89,4.95,4.93,4.97,4.75
1664,1664,2024-12-20,2020-01-27,,within an hour,100%,100.0,t,Back Bay West,129,131,"['email', 'phone']",t,Neighborhood highlights,Back Bay,,42.34952,-71.08893,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""TV with Roku"", ""Radiant heating"", ""Stove"", ""Paid washer \u2013 In building"", ""Freezer"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Long term stays allowed"", ""Paid dryer \u2013 In building"", ""Wine glasses"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Exterior security cameras on property"", ""Microwave"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Bed linens"", ""Self check-in"", ""Ceiling fan"", ""Fast wifi \u2013 58 Mbps"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Paid parking off premises"", ""Blender"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water""]",91.0,1,1125,1.0,5.0,1125.0,1125.0,1.9,1125.0,,t,21,51,81,2024-12-20,195,48,2,2021-04-25,2024-11-29,4.74,4.84,4.97,4.92,4.96,4.63
1665,1665,2024-12-20,2017-11-24,,within an hour,100%,100.0,t,South End,2,6,"['email', 'phone']",t,Neighborhood highlights,South End,,42.34486,-71.07142,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage"", ""Coffee maker"", ""Hangers"", ""Stove"", ""TV"", ""Freezer"", ""Carbon monoxide alarm"", ""Private backyard \u2013 Fully fenced"", ""Oven"", ""Extra pillows and blankets"", ""Keypad"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""Air conditioning"", ""Wine glasses"", ""Heating"", ""Cooking basics"", ""Hot water kettle"", ""Outdoor dining area"", ""Dining table"", ""Shared patio or balcony"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Hot water"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Outdoor furniture"", ""Shampoo"", ""Paid parking off premises"", ""Iron"", ""Toaster"", ""Conditioner""]",214.0,29,120,29.0,29.0,120.0,120.0,29.0,120.0,,t,28,58,88,2024-12-20,0,0,0,,,,,,,,
1667,1667,2024-12-20,2016-08-17,"Boston, MA",within a few hours,100%,83.0,t,Dorchester,3,4,"['email', 'phone', 'work_email']",t,,Mattapan,,42.27679,-71.06871,Entire townhouse,Entire home/apt,6,1.0,3.0,4.0,"[""Smoke alarm"", ""Conditioner"", ""Coffee maker"", ""Hangers"", ""Children\u2019s books and toys for ages 2-5 years old"", ""Gas stove"", ""Body soap"", ""Shower gel"", ""TV"", ""Freezer"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Wifi \u2013 45 Mbps"", ""Park view"", ""Oven"", ""Bathtub"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Long term stays allowed"", ""Wine glasses"", ""Shared BBQ grill: gas"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Books and reading material"", ""Exterior security cameras on property"", ""Dining table"", ""Pack \u2019n play/Travel crib - available upon request"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""Coffee"", ""Microwave"", ""Shared patio or balcony"", ""Shared backyard \u2013 Fully fenced"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Barbecue utensils"", ""Dishes and silverware"", ""Outdoor furniture"", ""Shampoo"", ""Clothing storage: closet and dresser"", ""Iron"", ""Blender"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",328.0,3,365,3.0,3.0,365.0,365.0,3.0,365.0,,t,27,57,87,2024-12-20,20,5,0,2022-04-11,2024-10-21,4.95,4.9,5.0,5.0,4.85,4.65
1668,1668,2024-12-20,2012-11-05,"Menlo Park, CA",within a few hours,100%,47.0,t,Beacon Hill,9,11,"['email', 'phone']",t,Neighborhood highlights,Beacon Hill,,42.35915,-71.06811,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Keypad"", ""Indoor fireplace"", ""City skyline view"", ""Heating"", ""Dedicated workspace"", ""Window AC unit"", ""Exterior security cameras on property"", ""Shared patio or balcony"", ""Wifi"", ""Bed linens"", ""Hot water"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Cooking basics""]",275.0,29,60,29.0,29.0,60.0,60.0,29.0,60.0,,t,30,60,90,2024-12-20,0,0,0,,,,,,,,
1670,1670,2024-12-20,2016-02-03,"Rockport, MA",,,,f,Dorchester,2,2,"['email', 'phone']",t,,Dorchester,,42.31326,-71.04995,Entire rental unit,Entire home/apt,2,,1.0,,"[""Smoke alarm"", ""Rice maker"", ""Lockbox"", ""Body soap"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Bathtub"", ""Essentials"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Bidet"", ""Stainless steel electric stove"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Ceiling fan"", ""Kitchen"", ""Stainless steel oven"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Patio or balcony"", ""Shampoo"", ""Polk Bluetooth sound system"", ""Baking sheet"", ""Dishwasher"", ""Hot water""]",,29,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,,t,0,0,0,2024-12-20,11,0,0,2021-05-08,2021-10-12,4.82,4.82,4.82,4.73,4.64,4.73
1671,1671,2024-12-20,2014-09-23,"Boston, MA",,,,f,Dorchester,1,3,"['email', 'phone']",t,,Dorchester,,42.31642,-71.05606,Entire condo,Entire home/apt,4,1.0,2.0,2.0,"[""Smoke alarm"", ""Central air conditioning"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Body soap"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Free street parking"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Shampoo"", ""Private patio or balcony"", ""Iron"", ""Dishwasher"", ""Hot water""]",80.0,180,1125,180.0,180.0,1125.0,1125.0,180.0,1125.0,,t,0,0,0,2024-12-20,2,0,0,2021-10-17,2022-12-19,5.0,4.5,5.0,5.0,4.5,5.0
1672,1672,2024-12-20,2019-12-19,"Boston, MA",within an hour,98%,99.0,f,Central City,13,44,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.3154916,-71.0562071,Entire home,Entire home/apt,12,2.0,3.0,4.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""TV"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Exterior security cameras on property"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Smart lock"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Washer"", ""Patio or balcony"", ""Shampoo"", ""Backyard"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",490.0,10,1125,2.0,30.0,1125.0,1125.0,5.4,1125.0,,t,6,31,58,2024-12-20,44,9,0,2021-04-22,2024-10-28,4.61,4.61,4.86,4.77,4.41,4.57
1673,1673,2024-12-20,2019-12-19,"Boston, MA",within an hour,98%,99.0,f,Central City,13,44,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.3154916,-71.0562071,Entire home,Entire home/apt,16,3.0,6.0,11.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""TV"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Exterior security cameras on property"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Smart lock"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Washer"", ""Patio or balcony"", ""BBQ grill"", ""Shampoo"", ""Backyard"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",734.0,1,1125,2.0,30.0,1125.0,1125.0,5.5,1125.0,,t,6,31,58,2024-12-20,55,3,1,2021-08-08,2024-11-24,4.76,4.84,4.89,4.82,4.56,4.67
1674,1674,2024-12-20,2016-11-20,"Boston, MA",within an hour,100%,94.0,f,Roxbury,2,2,"['email', 'phone']",t,,Roxbury,,42.32662,-71.07675,Entire rental unit,Entire home/apt,1,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage"", ""Conditioner"", ""Hangers"", ""Body soap"", ""Shower gel"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Fire extinguisher"", ""Essentials"", ""Long term stays allowed"", ""Wine glasses"", ""Breakfast"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""GE gas stove"", ""Books and reading material"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Coffee"", ""Exercise equipment"", ""Bed linens"", ""First aid kit"", ""Cleaning available during stay"", ""Kitchen"", ""Portable air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Hot water"", ""Private entrance""]",100.0,2,120,2.0,2.0,120.0,120.0,2.0,120.0,,t,15,28,47,2024-12-20,26,26,1,2024-01-01,2024-11-26,4.62,4.88,4.73,4.69,4.23,4.62
1675,1675,2024-12-20,2016-09-01,"Boston, MA",within a day,50%,75.0,f,Beacon Hill,3,5,"['email', 'phone', 'work_email']",t,,Beacon Hill,,42.36054,-71.06842,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""TV"", ""Carbon monoxide alarm"", ""Dryer"", ""Fire extinguisher"", ""Essentials"", ""Heating"", ""Window AC unit"", ""Wifi"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Shampoo"", ""Cooking basics""]",275.0,29,365,29.0,29.0,365.0,365.0,29.0,365.0,,t,30,60,90,2024-12-20,0,0,0,,,,,,,,
1676,1676,2024-12-20,2016-12-16,"New York, NY",within an hour,100%,97.0,f,Cambridge,4630,4939,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Fenway,,42.34651,-71.10321,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Gym"", ""Lockbox"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""Washer \u2013\u00a0In unit"", ""Dryer \u2013\u00a0In unit"", ""Essentials"", ""High chair"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Crib"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",201.0,32,1125,31.0,335.0,1125.0,1125.0,45.3,1125.0,,t,14,44,74,2024-12-20,0,0,0,,,,,,,,
1677,1677,2024-12-20,2016-12-16,"New York, NY",within an hour,100%,97.0,f,Cambridge,4630,4939,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Fenway,,42.34651,-71.10321,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Gym"", ""Lockbox"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""Washer \u2013\u00a0In unit"", ""Dryer \u2013\u00a0In unit"", ""Essentials"", ""High chair"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Crib"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",203.0,32,1125,31.0,365.0,1125.0,1125.0,34.7,1125.0,,t,0,0,0,2024-12-20,2,2,0,2024-06-01,2024-08-04,5.0,5.0,4.0,3.5,5.0,4.5
1678,1678,2024-12-20,2016-12-16,"New York, NY",within an hour,100%,97.0,f,Cambridge,4630,4939,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Fenway,,42.3465132,-71.1032136,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Gym"", ""Lockbox"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""Washer \u2013\u00a0In unit"", ""Dryer \u2013\u00a0In unit"", ""Essentials"", ""High chair"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Crib"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",165.0,32,1125,31.0,337.0,1125.0,1125.0,37.8,1125.0,,t,0,0,20,2024-12-20,1,1,0,2024-09-14,2024-09-14,3.0,4.0,3.0,5.0,5.0,4.0
1679,1679,2024-12-20,2016-12-16,"New York, NY",within an hour,100%,97.0,f,Cambridge,4630,4939,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Fenway,,42.3465132,-71.1032136,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Gym"", ""Lockbox"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""Washer \u2013\u00a0In unit"", ""Dryer \u2013\u00a0In unit"", ""Essentials"", ""High chair"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Crib"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",163.0,32,1125,31.0,365.0,1125.0,1125.0,35.5,1125.0,,t,0,0,0,2024-12-20,1,0,0,2022-06-16,2022-06-16,5.0,5.0,5.0,5.0,5.0,5.0
1680,1680,2024-12-20,2019-08-13,,within an hour,100%,99.0,f,Bay Village,18,21,['phone'],t,Neighborhood highlights,Bay Village,,42.34935,-71.06978,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""TV"", ""Carbon monoxide alarm"", ""Dryer"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Iron"", ""Hot water""]",46.0,1,365,1.0,4.0,365.0,365.0,1.8,365.0,,t,9,31,55,2024-12-20,46,17,3,2022-05-30,2024-11-27,4.5,4.5,4.83,4.83,4.67,4.33
1681,1681,2024-12-20,2014-09-02,"Boston, MA",within a few hours,100%,53.0,t,North End,49,115,"['email', 'phone', 'work_email']",t,Neighborhood highlights,North End,,42.36718,-71.0517,Entire serviced apartment,Entire home/apt,3,1.0,2.0,2.0,"[""Smoke alarm"", ""Clothing storage"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Lockbox"", ""Body soap"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Oven"", ""Bathtub"", ""Extra pillows and blankets"", ""Essentials"", ""Long term stays allowed"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Dining table"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Free washer \u2013 In unit"", ""HDTV with Roku"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water""]",250.0,9,90,9.0,9.0,90.0,90.0,9.0,90.0,,t,7,34,64,2024-12-20,15,5,0,2021-11-01,2024-09-14,4.8,4.73,4.93,4.67,4.93,4.67
1682,1682,2024-12-20,2020-07-21,,within an hour,100%,100.0,t,Brighton,8,12,"['email', 'phone']",t,,Brighton,,42.34313,-71.15594,Private room in home,Private room,2,2.0,1.0,1.0,"[""Smoke alarm"", ""Hangers"", ""Body soap"", ""Shower gel"", ""TV"", ""Carbon monoxide alarm"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Indoor fireplace"", ""Air conditioning"", ""Coffee maker: Keurig coffee machine"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Hair dryer"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Hot water""]",90.0,3,28,3.0,3.0,1125.0,1125.0,3.0,1125.0,,t,10,27,57,2024-12-20,75,26,0,2021-05-31,2024-11-11,4.95,4.92,4.99,4.95,4.83,4.88
1683,1683,2024-12-20,2020-07-21,,within an hour,100%,100.0,t,Brighton,8,12,"['email', 'phone']",t,,Brighton,,42.34488,-71.15442,Private room in home,Private room,2,2.0,1.0,1.0,"[""Smoke alarm"", ""Hangers"", ""Body soap"", ""Shower gel"", ""TV"", ""Carbon monoxide alarm"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Coffee maker: Keurig coffee machine"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""First aid kit"", ""Self check-in"", ""Ceiling fan"", ""Kitchen"", ""Hair dryer"", ""Shampoo"", ""Iron"", ""Hot water""]",80.0,3,31,3.0,3.0,1125.0,1125.0,3.0,1125.0,,t,0,17,47,2024-12-20,89,30,0,2021-05-22,2024-11-19,4.9,4.92,4.97,4.96,4.8,4.83
1684,1684,2024-12-20,2020-01-27,,within an hour,100%,100.0,t,Back Bay West,129,131,"['email', 'phone']",t,Neighborhood highlights,Fenway,,42.34246,-71.10145,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""TV with Roku"", ""Radiant heating"", ""Stove"", ""Paid washer \u2013 In building"", ""Freezer"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Paid dryer \u2013 In building"", ""Wine glasses"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Wifi"", ""Microwave"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Bed linens"", ""Self check-in"", ""Ceiling fan"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Blender"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water""]",155.0,2,1125,1.0,4.0,1125.0,1125.0,2.2,1125.0,,t,15,37,67,2024-12-20,205,53,1,2021-04-30,2024-11-29,4.82,4.89,4.91,4.86,4.89,4.68
1685,1685,2024-12-20,2013-02-24,"Boston, MA",,,,f,Dorchester,2,2,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.32678,-71.05975,Entire condo,Entire home/apt,2,,1.0,,"[""Smoke alarm"", ""Hangers"", ""TV"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Dryer"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Breakfast"", ""Heating"", ""Dedicated workspace"", ""Wifi"", ""First aid kit"", ""Hot water"", ""Kitchen"", ""Hair dryer"", ""Washer"", ""Patio or balcony"", ""BBQ grill"", ""Shampoo"", ""Iron"", ""Cooking basics"", ""Private entrance""]",,29,40,29.0,29.0,40.0,40.0,29.0,40.0,,t,0,0,0,2024-12-20,0,0,0,,,,,,,,
1686,1686,2024-12-20,2014-10-14,"New York, NY",within an hour,100%,99.0,t,Upper East Side,318,1149,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Fenway,,42.34516,-71.09652,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Gym"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Building staff"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water""]",185.0,32,270,32.0,32.0,1125.0,1125.0,32.0,1125.0,,t,30,60,90,2024-12-20,2,0,0,2023-04-21,2023-06-30,5.0,4.5,5.0,4.0,5.0,4.0
1687,1687,2024-12-20,2014-10-14,"New York, NY",within an hour,100%,99.0,t,Upper East Side,318,1149,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Fenway,,42.34486,-71.09622,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Gym"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Building staff"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water""]",190.0,32,270,32.0,32.0,1125.0,1125.0,32.0,1125.0,,t,27,57,87,2024-12-20,0,0,0,,,,,,,,
1688,1688,2024-12-20,2012-10-05,"Boston, MA",within a few hours,100%,92.0,f,Brighton,1,1,"['email', 'phone']",t,,Brighton,,42.35308,-71.16926,Private room in home,Private room,2,1.0,1.0,2.0,"[""Smoke alarm"", ""Heating"", ""Lock on bedroom door"", ""Hangers"", ""Host greets you"", ""Extra pillows and blankets"", ""Essentials"", ""Free street parking"", ""Air conditioning"", ""Wifi"", ""Shampoo"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Hot water""]",132.0,1,3,1.0,1.0,3.0,3.0,1.0,3.0,,t,26,38,57,2024-12-20,169,16,0,2021-05-03,2024-11-04,4.87,4.93,4.9,4.89,4.85,4.79
1689,1689,2024-12-20,2020-07-21,,within an hour,100%,100.0,t,Brighton,8,12,"['email', 'phone']",t,,Brighton,,42.34368,-71.1546,Private room in home,Private room,2,2.0,1.0,0.0,"[""Smoke alarm"", ""Hangers"", ""Stove"", ""Body soap"", ""Shower gel"", ""TV"", ""Carbon monoxide alarm"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Coffee maker: Keurig coffee machine"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""Coffee"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Ceiling fan"", ""Kitchen"", ""Hair dryer"", ""Shampoo"", ""Iron"", ""Hot water""]",95.0,2,28,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,10,27,57,2024-12-20,30,9,0,2021-08-04,2024-11-10,4.8,4.7,4.93,4.8,4.67,4.6
