,Unnamed: 0,last_scraped,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
1655,1655,2024-12-20,2021-03-18,,within an hour,90%,98.0,f,Roxbury,14,15,"['email', 'phone']",t,,Roxbury,,42.31596,-71.09135,Private room in rental unit,Private room,2,2.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Shower gel"", ""Freezer"", ""Carbon monoxide alarm"", ""Keypad"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Window AC unit"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""Bed linens"", ""Self check-in"", ""Noise decibel monitors on property"", ""Refrigerator"", ""Free parking on premises"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Hot water""]",$60.00,2,29,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,12,12,12,2024-12-20,79,11,0,2021-05-08,2024-11-19,4.49,4.67,4.85,4.7,4.29,4.43
1656,1656,2024-12-20,2021-03-18,,within an hour,90%,98.0,f,Roxbury,14,15,"['email', 'phone']",t,Neighborhood highlights,Roxbury,,42.31583,-71.08992,Private room in rental unit,Private room,2,2.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Freezer"", ""Carbon monoxide alarm"", ""Keypad"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Window AC unit"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""Bed linens"", ""Self check-in"", ""Noise decibel monitors on property"", ""Refrigerator"", ""Free parking on premises"", ""Dishes and silverware"", ""Shampoo"", ""Hot water""]",$90.00,29,29,29.0,29.0,1125.0,1125.0,29.0,1125.0,,t,0,0,0,2024-12-20,51,0,0,2021-05-25,2023-10-21,4.29,4.51,4.57,4.57,4.02,4.18
1662,1662,2024-12-20,2015-04-17,"Boston, MA",within an hour,100%,98.0,f,Jamaica Plain,1,3,"['email', 'phone']",t,Neighborhood highlights,Jamaica Plain,,42.32232,-71.10396,Entire condo,Entire home/apt,3,1.0,1.0,1.0,"[""Smoke alarm"", ""Conditioner"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Lockbox"", ""Body soap"", ""Shower gel"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Extra pillows and blankets"", ""Essentials"", ""Single level home"", ""Long term stays allowed"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Outdoor dining area"", ""Books and reading material"", ""Dining table"", ""Fire pit"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Coffee"", ""Exercise equipment"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Free dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Patio or balcony"", ""Outdoor furniture"", ""Shampoo"", ""Clothing storage: closet and dresser"", ""Iron"", ""Backyard"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$113.00,3,30,3.0,3.0,30.0,30.0,3.0,30.0,,t,15,45,75,2024-12-20,111,22,1,2021-05-10,2024-12-03,4.73,4.82,4.86,4.68,4.74,4.52
1672,1672,2024-12-20,2019-12-19,"Boston, MA",within an hour,98%,99.0,f,Central City,13,44,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.3154916,-71.0562071,Entire home,Entire home/apt,12,2.0,3.0,4.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""TV"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Exterior security cameras on property"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Smart lock"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Washer"", ""Patio or balcony"", ""Shampoo"", ""Backyard"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$490.00,10,1125,2.0,30.0,1125.0,1125.0,5.4,1125.0,,t,6,31,58,2024-12-20,44,9,0,2021-04-22,2024-10-28,4.61,4.61,4.86,4.77,4.41,4.57
1673,1673,2024-12-20,2019-12-19,"Boston, MA",within an hour,98%,99.0,f,Central City,13,44,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.3154916,-71.0562071,Entire home,Entire home/apt,16,3.0,6.0,11.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""TV"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Exterior security cameras on property"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Smart lock"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Washer"", ""Patio or balcony"", ""BBQ grill"", ""Shampoo"", ""Backyard"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$734.00,1,1125,2.0,30.0,1125.0,1125.0,5.5,1125.0,,t,6,31,58,2024-12-20,55,3,1,2021-08-08,2024-11-24,4.76,4.84,4.89,4.82,4.56,4.67
1676,1676,2024-12-20,2016-12-16,"New York, NY",within an hour,100%,97.0,f,Cambridge,4630,4939,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Fenway,,42.34651,-71.10321,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Gym"", ""Lockbox"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""Washer \u2013\u00a0In unit"", ""Dryer \u2013\u00a0In unit"", ""Essentials"", ""High chair"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Crib"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$201.00,32,1125,31.0,335.0,1125.0,1125.0,45.3,1125.0,,t,14,44,74,2024-12-20,0,0,0,,,,,,,,
1677,1677,2024-12-20,2016-12-16,"New York, NY",within an hour,100%,97.0,f,Cambridge,4630,4939,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Fenway,,42.34651,-71.10321,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Gym"", ""Lockbox"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""Washer \u2013\u00a0In unit"", ""Dryer \u2013\u00a0In unit"", ""Essentials"", ""High chair"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Crib"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$203.00,32,1125,31.0,365.0,1125.0,1125.0,34.7,1125.0,,t,0,0,0,2024-12-20,2,2,0,2024-06-01,2024-08-04,5.0,5.0,4.0,3.5,5.0,4.5
1678,1678,2024-12-20,2016-12-16,"New York, NY",within an hour,100%,97.0,f,Cambridge,4630,4939,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Fenway,,42.3465132,-71.1032136,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Gym"", ""Lockbox"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""Washer \u2013\u00a0In unit"", ""Dryer \u2013\u00a0In unit"", ""Essentials"", ""High chair"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Crib"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$165.00,32,1125,31.0,337.0,1125.0,1125.0,37.8,1125.0,,t,0,0,20,2024-12-20,1,1,0,2024-09-14,2024-09-14,3.0,4.0,3.0,5.0,5.0,4.0
1679,1679,2024-12-20,2016-12-16,"New York, NY",within an hour,100%,97.0,f,Cambridge,4630,4939,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Fenway,,42.3465132,-71.1032136,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Gym"", ""Lockbox"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""Washer \u2013\u00a0In unit"", ""Dryer \u2013\u00a0In unit"", ""Essentials"", ""High chair"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Crib"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$163.00,32,1125,31.0,365.0,1125.0,1125.0,35.5,1125.0,,t,0,0,0,2024-12-20,1,0,0,2022-06-16,2022-06-16,5.0,5.0,5.0,5.0,5.0,5.0
1680,1680,2024-12-20,2019-08-13,,within an hour,100%,99.0,f,Bay Village,18,21,['phone'],t,Neighborhood highlights,Bay Village,,42.34935,-71.06978,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""TV"", ""Carbon monoxide alarm"", ""Dryer"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Iron"", ""Hot water""]",$46.00,1,365,1.0,4.0,365.0,365.0,1.8,365.0,,t,9,31,55,2024-12-20,46,17,3,2022-05-30,2024-11-27,4.5,4.5,4.83,4.83,4.67,4.33
1690,1690,2024-12-20,2019-07-13,"Boston, MA",within an hour,100%,100.0,f,Fenway–Kenmore,75,78,"['email', 'phone']",t,Neighborhood highlights,Downtown,,42.34979,-71.06544,Entire serviced apartment,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Body soap"", ""Shower gel"", ""Freezer"", ""Carbon monoxide alarm"", ""Oven"", ""Dryer"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Washer \u2013\u00a0In building"", ""Long term stays allowed"", ""Wine glasses"", ""HDTV with Chromecast"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Window AC unit"", ""Exterior security cameras on property"", ""Dining table"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water""]",$183.00,1,365,1.0,4.0,365.0,365.0,3.0,365.0,,t,9,39,69,2024-12-20,175,64,6,2021-05-18,2024-12-15,4.81,4.82,4.94,4.95,4.74,4.62
1691,1691,2024-12-20,2012-05-12,"Boston, MA",within an hour,84%,99.0,f,Beacon Hill,73,135,"['email', 'phone']",t,Neighborhood highlights,Beacon Hill,,42.35782,-71.06352,Entire loft,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Lockbox"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Fire extinguisher"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Dining table"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Bed linens"", ""Hot water"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Cooking basics""]",$70.00,1,1125,1.0,3.0,1125.0,1125.0,2.8,1125.0,,t,16,35,65,2024-12-20,24,16,0,2021-08-09,2024-11-03,3.71,4.08,3.33,3.88,4.75,3.54
1692,1692,2024-12-20,2019-07-13,"Boston, MA",within an hour,100%,100.0,f,Fenway–Kenmore,75,78,"['email', 'phone']",t,Neighborhood highlights,Downtown,,42.35097,-71.06539,Entire serviced apartment,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Body soap"", ""Shower gel"", ""Freezer"", ""Carbon monoxide alarm"", ""Oven"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Keypad"", ""Essentials"", ""Washer \u2013\u00a0In building"", ""Long term stays allowed"", ""Wine glasses"", ""HDTV with Chromecast"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Window AC unit"", ""Exterior security cameras on property"", ""Dining table"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water""]",$162.00,5,365,1.0,5.0,365.0,365.0,3.0,365.0,,t,15,32,57,2024-12-20,189,48,5,2021-07-19,2024-12-18,4.76,4.82,4.85,4.92,4.7,4.61
1693,1693,2024-12-20,2019-07-13,"Boston, MA",within an hour,100%,100.0,f,Fenway–Kenmore,75,78,"['email', 'phone']",t,Neighborhood highlights,Bay Village,,42.34997,-71.0672,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Paid washer \u2013 In building"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Paid dryer \u2013 In building"", ""HDTV with Chromecast"", ""Heating"", ""Dedicated workspace"", ""Window AC unit"", ""Exterior security cameras on property"", ""Wifi"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Cooking basics""]",$143.00,1,365,1.0,4.0,365.0,365.0,3.0,365.0,,t,0,24,54,2024-12-20,191,55,4,2021-06-06,2024-12-07,4.69,4.76,4.85,4.93,4.68,4.56
1708,1708,2024-12-20,2016-12-16,"New York, NY",within an hour,100%,97.0,f,Cambridge,4630,4939,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Roxbury,,42.33999,-71.08143,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Lockbox"", ""TV"", ""Carbon monoxide alarm"", ""Essentials"", ""High chair"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Crib"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Hot water"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Shampoo"", ""Iron"", ""Cooking basics"", ""Private entrance""]",$80.00,32,1125,31.0,335.0,1125.0,1125.0,45.1,1125.0,,t,17,17,17,2024-12-20,1,1,1,2024-12-15,2024-12-15,3.0,4.0,5.0,5.0,2.0,3.0
1709,1709,2024-12-20,2016-12-16,"New York, NY",within an hour,100%,97.0,f,Cambridge,4630,4939,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Brighton,,42.34006,-71.15734,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Lockbox"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Essentials"", ""Washer \u2013\u00a0In building"", ""High chair"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Crib"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Dryer \u2013 In building"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$123.00,32,1125,31.0,365.0,1125.0,1125.0,36.1,1125.0,,t,28,58,88,2024-12-20,1,0,0,2022-08-31,2022-08-31,3.0,4.0,4.0,5.0,5.0,3.0
1710,1710,2024-12-20,2016-12-16,"New York, NY",within an hour,100%,97.0,f,Cambridge,4630,4939,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Back Bay,,42.34863,-71.07409,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Gym"", ""Lockbox"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""Washer \u2013\u00a0In unit"", ""Dryer \u2013\u00a0In unit"", ""Essentials"", ""High chair"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Crib"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$160.00,32,1125,31.0,335.0,1125.0,1125.0,41.8,1125.0,,t,0,0,0,2024-12-20,0,0,0,,,,,,,,
1711,1711,2024-12-20,2016-12-16,"New York, NY",within an hour,100%,97.0,f,Cambridge,4630,4939,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Brighton,,42.3498262,-71.149396,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Lockbox"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Essentials"", ""Washer \u2013\u00a0In building"", ""High chair"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Crib"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Dryer \u2013 In building"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$121.00,32,1125,31.0,365.0,1125.0,1125.0,35.2,1125.0,,t,11,11,22,2024-12-20,0,0,0,,,,,,,,
1721,1721,2024-12-20,2016-12-16,"New York, NY",within an hour,100%,97.0,f,Cambridge,4630,4939,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Back Bay,,42.34449,-71.08237,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Gym"", ""Pool"", ""Lockbox"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""Essentials"", ""Washer \u2013\u00a0In building"", ""High chair"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Crib"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Dryer \u2013 In building"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$208.00,32,1125,31.0,337.0,1125.0,1125.0,37.8,1125.0,,t,0,0,19,2024-12-20,0,0,0,,,,,,,,
1722,1722,2024-12-20,2016-12-16,"New York, NY",within an hour,100%,97.0,f,Cambridge,4630,4939,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Back Bay,,42.34449,-71.08237,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Gym"", ""Pool"", ""Lockbox"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""Essentials"", ""Washer \u2013\u00a0In building"", ""High chair"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Crib"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Dryer \u2013 In building"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$211.00,32,1125,31.0,334.0,1125.0,1125.0,41.2,1125.0,,t,0,10,40,2024-12-20,0,0,0,,,,,,,,
1725,1725,2024-12-20,2016-12-16,"New York, NY",within an hour,100%,97.0,f,Cambridge,4630,4939,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Back Bay,,42.34449,-71.08237,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Gym"", ""Pool"", ""Lockbox"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""Essentials"", ""Washer \u2013\u00a0In building"", ""High chair"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Crib"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Dryer \u2013 In building"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$206.00,32,1125,31.0,334.0,1125.0,1125.0,37.8,1125.0,,t,2,2,2,2024-12-20,1,0,0,2022-10-06,2022-10-06,5.0,5.0,5.0,5.0,5.0,4.0
1727,1727,2024-12-20,2013-03-25,"Miami, FL",within an hour,98%,97.0,f,Clearwater Beach,1153,8110,"['email', 'phone']",t,Neighborhood highlights,Downtown,,42.35109,-71.06981,Room in hotel,Hotel room,4,1.0,1.0,2.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""TV"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Building staff"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Wifi"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Pets allowed"", ""Shampoo"", ""Iron""]",$799.00,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,0,0,0,2024-12-20,0,0,0,,,,,,,,
1728,1728,2024-12-20,2013-03-25,"Miami, FL",within an hour,98%,97.0,f,Clearwater Beach,1153,8110,"['email', 'phone']",t,Neighborhood highlights,Downtown,,42.35109,-71.06981,Room in hotel,Hotel room,4,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""TV"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Building staff"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Wifi"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Pets allowed"", ""Shampoo"", ""Iron""]",$799.00,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,0,0,0,2024-12-20,0,0,0,,,,,,,,
1729,1729,2024-12-20,2013-03-25,"Miami, FL",within an hour,98%,97.0,f,Clearwater Beach,1153,8110,"['email', 'phone']",t,Neighborhood highlights,Downtown,,42.35109,-71.06981,Room in hotel,Hotel room,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""TV"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Building staff"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Wifi"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Pets allowed"", ""Shampoo"", ""Iron""]",$799.00,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,0,0,0,2024-12-20,0,0,0,,,,,,,,
1730,1730,2024-12-20,2016-12-16,"New York, NY",within an hour,100%,97.0,f,Cambridge,4630,4939,"['email', 'phone', 'work_email']",t,Neighborhood highlights,South Boston,,42.33095,-71.04379,Entire rental unit,Entire home/apt,2,,1.0,,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Lockbox"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""Washer \u2013\u00a0In unit"", ""Dryer \u2013\u00a0In unit"", ""Essentials"", ""High chair"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Crib"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",,32,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0,,t,0,0,1,2024-12-20,1,0,0,2022-07-31,2022-07-31,5.0,5.0,5.0,5.0,5.0,5.0
1731,1731,2024-12-20,2015-03-30,"Hawthorne, NJ",within an hour,92%,99.0,f,Miami Beach,626,1922,"['email', 'phone', 'work_email']",t,Neighborhood highlights,East Boston,,42.36638,-71.04007,Entire serviced apartment,Entire home/apt,3,,,,"[""Smoke alarm"", ""Clothing storage: closet"", ""Ethernet connection"", ""Central air conditioning"", ""Coffee maker"", ""Hangers"", ""WHIRLPOOL refrigerator"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Indoor pool - available all year"", ""Window guards"", ""Bath & Body Works conditioner"", ""Extra pillows and blankets"", ""Essentials"", ""Long term stays allowed"", ""Bath & Body Works shampoo"", ""Wine glasses"", ""Dedicated workspace"", ""Cooking basics"", ""52 inch HDTV"", ""Hot water kettle"", ""Dining table"", ""Stainless steel electric stove"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Coffee"", ""Exercise equipment"", ""Bed linens"", ""Free washer \u2013 In unit"", ""Crib - available upon request"", ""Paid parking garage on premises"", ""Bath & Body Works body soap"", ""Kitchen"", ""Stainless steel oven"", ""Central heating"", ""Hair dryer"", ""Elevator"", ""Dishes and silverware"", ""Pets allowed"", ""Shared gym in building"", ""Outdoor furniture"", ""Blender"", ""Paid parking off premises"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water""]",,1,1125,1.0,3.0,3.0,1125.0,2.1,1042.2,,t,30,60,90,2024-12-20,1,0,0,2021-12-19,2021-12-19,5.0,5.0,5.0,5.0,5.0,4.0
