,Unnamed: 0,last_scraped,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
908,908,2024-12-20,2013-09-26,"Boston, MA",within an hour,100%,100.0,t,East Boston,3,3,"['email', 'phone']",t,Neighborhood highlights,East Boston,,42.378841,-71.034821,Entire loft,Entire home/apt,10,2.0,2.0,10.0,"[""Smoke alarm"", ""Clothing storage"", ""Conditioner"", ""Central air conditioning"", ""Coffee maker"", ""Rice maker"", ""Hangers"", ""Board games"", ""Hammock"", ""Stove"", ""Body soap"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Oven"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Children\u2019s books and toys"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""High chair"", ""Long term stays allowed"", ""HDTV with Netflix, standard cable"", ""Wine glasses"", ""Dedicated workspace"", ""Baby bath"", ""Cooking basics"", ""Hot water kettle"", ""Crib"", ""Books and reading material"", ""Exterior security cameras on property"", ""Dining table"", ""Wifi"", ""Microwave"", ""Coffee"", ""Smart lock"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Paid parking lot off premises"", ""Dishes and silverware"", ""Pets allowed"", ""Shampoo"", ""Blender"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",214.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,23,50,75,2024-12-20,301,63,4,2018-07-15,2024-12-01,4.89,4.92,4.94,4.91,4.72,4.77
909,909,2024-12-20,2017-09-26,,,,,f,,1,1,"['email', 'phone']",t,Neighborhood highlights,South Boston,,42.34223,-71.06047,Entire rental unit,Entire home/apt,10,,3.0,,"[""Smoke alarm"", ""Ethernet connection"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Pocket wifi"", ""Oven"", ""Bathtub"", ""Window guards"", ""Dryer"", ""Changing table"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Children\u2019s books and toys"", ""Essentials"", ""Single level home"", ""Pack \u2019n play/Travel crib"", ""Building staff"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Crib"", ""Children\u2019s dinnerware"", ""Wifi"", ""Microwave"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""TV with standard cable"", ""Dishes and silverware"", ""Washer"", ""Patio or balcony"", ""Paid parking off premises"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water""]",,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,,,0,0,0,2024-12-20,68,0,0,2018-07-09,2020-01-01,4.56,4.59,4.56,4.51,4.57,4.51
913,913,2024-12-20,2014-12-25,"Boston, MA",within an hour,100%,100.0,f,Dorchester,4,20,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.31122,-71.06178,Entire home,Entire home/apt,16,2.0,5.0,8.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Conditioner"", ""Central air conditioning"", ""HDTV with Netflix, Roku"", ""Hangers"", ""Stove"", ""Body soap"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Children\u2019s books and toys"", ""Essentials"", ""Beach essentials"", ""Pack \u2019n play/Travel crib"", ""Keypad"", ""High chair"", ""Long term stays allowed"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Babysitter recommendations"", ""Dedicated workspace"", ""Baby bath"", ""Cooking basics"", ""Hot water kettle"", ""Outdoor dining area"", ""Books and reading material"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Stainless steel oven"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Barbecue utensils"", ""Dishes and silverware"", ""BBQ grill"", ""Outdoor furniture"", ""Shampoo"", ""Blender"", ""Iron"", ""Private patio or balcony"", ""Backyard"", ""Toaster"", ""Dishwasher"", ""Hot water""]",549.0,2,1125,3.0,4.0,1125.0,1125.0,3.8,1125.0,,t,30,60,90,2024-12-20,74,6,0,2018-07-15,2024-11-03,4.7,4.54,4.91,4.84,4.49,4.51
960,960,2024-12-20,2015-08-11,"Boston, MA",,,,f,South Boston,1,1,"['email', 'phone']",t,,South Boston,,42.33423,-71.03884,Entire townhouse,Entire home/apt,6,,3.0,,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""High chair"", ""Air conditioning"", ""Babysitter recommendations"", ""Heating"", ""Cooking basics"", ""Exterior security cameras on property"", ""Wifi"", ""Microwave"", ""Smart lock"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",,29,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,,t,0,0,0,2024-12-20,59,0,0,2018-09-23,2020-08-09,5.0,4.97,5.0,4.98,4.92,4.85
961,961,2024-12-20,2018-08-11,"Boston, MA",within an hour,100%,100.0,f,Chinatown,5,6,"['email', 'phone']",t,Neighborhood highlights,Chinatown,,42.35034,-71.0619,Entire condo,Entire home/apt,5,1.0,2.0,3.0,"[""Smoke alarm"", ""Conditioner"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Lockbox"", ""Body soap"", ""Shower gel"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Oven"", ""Dryer"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Children\u2019s books and toys for ages 5-10 years old and 10+ years old"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Dining table"", ""Wifi"", ""Microwave"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Paid parking off premises"", ""Shampoo"", ""Clothing storage: closet and dresser"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water""]",232.0,91,365,91.0,91.0,1125.0,1125.0,91.0,1125.0,,t,14,44,74,2024-12-20,154,7,0,2018-09-16,2024-08-25,4.66,4.78,4.93,4.92,4.86,4.58
962,962,2024-12-20,2013-12-19,"New York, NY",,,,f,,1,1,"['email', 'phone']",t,Neighborhood highlights,South Boston,,42.33541,-71.047,Entire townhouse,Entire home/apt,6,,3.0,,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Lockbox"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Cooking basics"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Shampoo"", ""Backyard"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",,29,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,,t,0,0,0,2024-12-20,86,0,0,2018-09-05,2020-03-08,4.85,4.88,5.0,5.0,4.86,4.78
972,972,2024-12-20,2014-08-15,"Boston, MA",within an hour,100%,93.0,t,West End,12,22,"['email', 'phone', 'work_email']",t,,West End,,42.36456,-71.06923,Entire rental unit,Entire home/apt,5,2.0,2.0,3.0,"[""Smoke alarm"", ""Ethernet connection"", ""Coffee maker"", ""Hangers"", ""Gym"", ""Stove"", ""TV"", ""Shower gel"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Patio or balcony"", ""Paid parking off premises"", ""Shampoo"", ""Iron"", ""Baking sheet"", ""Dishwasher"", ""Hot water""]",299.0,75,730,4.0,75.0,730.0,730.0,57.0,730.0,,t,0,0,4,2024-12-20,6,2,0,2019-05-24,2024-06-01,5.0,5.0,4.83,5.0,5.0,4.83
978,978,2024-12-20,2017-06-07,"Boston, MA",,,,f,Fenway/Kenmore,14,15,"['email', 'phone']",t,,Back Bay,,42.34627,-71.08412,Entire rental unit,Entire home/apt,7,,3.0,,"[""Smoke alarm"", ""Heating"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Hangers"", ""Essentials"", ""Washer"", ""Air conditioning"", ""TV"", ""Shampoo"", ""Wifi"", ""Iron"", ""Carbon monoxide alarm""]",,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,,t,0,0,0,2024-12-20,25,0,0,2018-10-13,2019-08-13,4.84,4.96,4.84,4.8,5.0,4.84
979,979,2024-12-20,2017-06-07,"Boston, MA",,,,f,Fenway/Kenmore,14,15,"['email', 'phone']",t,,Back Bay,,42.34472,-71.08523,Entire rental unit,Entire home/apt,7,,3.0,,"[""Smoke alarm"", ""Heating"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Hangers"", ""Essentials"", ""Washer"", ""Air conditioning"", ""TV"", ""Shampoo"", ""Wifi"", ""Iron"", ""Carbon monoxide alarm""]",,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,,t,0,0,0,2024-12-20,4,0,0,2018-09-24,2018-12-28,4.75,4.25,5.0,4.75,5.0,5.0
984,984,2024-12-20,2018-09-04,"Boston, MA",,,,f,,1,7,"['email', 'phone']",t,,Dorchester,,42.30288,-71.0833,Entire home,Entire home/apt,12,1.0,5.0,7.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Indoor fireplace"", ""Long term stays allowed"", ""Fireplace guards"", ""Heating"", ""Cooking basics"", ""Baby bath"", ""Wifi"", ""Microwave"", ""Baby monitor"", ""First aid kit"", ""Cleaning available during stay"", ""Kitchen"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",300.0,400,400,400.0,400.0,1125.0,1125.0,400.0,1125.0,,t,29,59,89,2024-12-20,0,0,0,,,,,,,,
1006,1006,2024-12-20,2012-03-14,"Boston, MA",within an hour,100%,99.0,t,Jamaica Plain,2,2,"['email', 'phone']",t,Neighborhood highlights,Jamaica Plain,,42.31203,-71.10278,Entire condo,Entire home/apt,6,1.0,2.0,2.0,"[""Smoke alarm"", ""Ethernet connection"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Luggage dropoff allowed"", ""43 inch HDTV with Roku"", ""Oven"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Fast wifi \u2013 66 Mbps"", ""Extra pillows and blankets"", ""Essentials"", ""Single level home"", ""Air conditioning"", ""Long term stays allowed"", ""Wine glasses"", ""Heating"", ""Cooking basics"", ""Free street parking"", ""Microwave"", ""Smart lock"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Patio or balcony"", ""Shampoo"", ""Clothing storage: closet and dresser"", ""Iron"", ""Toaster"", ""Eco bar soap body soap"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",171.0,90,1125,1.0,90.0,1125.0,1125.0,43.1,1125.0,,t,24,54,84,2024-12-20,91,18,1,2019-04-20,2024-11-25,4.88,4.99,4.93,4.89,4.96,4.84
1008,1008,2024-12-20,2016-06-20,"Boston, MA",,,100.0,t,Jamaica Plain,1,1,"['email', 'phone']",t,Neighborhood highlights,Jamaica Plain,,42.31075,-71.11519,Entire home,Entire home/apt,8,2.0,4.0,4.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Dryer"", ""Keypad"", ""Essentials"", ""Indoor fireplace"", ""Air conditioning"", ""Heating"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Self check-in"", ""Hot water"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Backyard"", ""Iron"", ""Dishwasher"", ""Cooking basics"", ""Private entrance""]",750.0,2,180,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,0,0,0,2024-12-20,54,11,0,2019-03-20,2024-09-01,4.94,4.93,5.0,4.91,4.96,4.8
1012,1012,2024-12-20,2014-08-19,"Denver, CO",,,,f,,1,1,"['email', 'phone']",t,,South Boston,,42.33176,-71.04427,Entire condo,Entire home/apt,6,2.0,4.0,3.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Lockbox"", ""TV"", ""Shared beach access"", ""Freezer"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""Dryer"", ""Ocean view"", ""Fire extinguisher"", ""Children\u2019s books and toys"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""Indoor fireplace"", ""High chair"", ""Air conditioning"", ""Long term stays allowed"", ""Fireplace guards"", ""Wine glasses"", ""Free carport on premises \u2013 1 space"", ""Heating"", ""Cooking basics"", ""Baby bath"", ""Crib"", ""Children\u2019s dinnerware"", ""Exterior security cameras on property"", ""Dining table"", ""Outdoor dining area"", ""Wifi"", ""Microwave"", ""Coffee"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Dishes and silverware"", ""Washer"", ""Private patio or balcony"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water""]",384.0,29,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,,t,14,42,72,2024-12-20,143,4,0,2018-11-18,2024-09-06,4.52,4.64,4.69,4.54,4.7,4.49
1014,1014,2024-12-20,2018-09-27,"Boston, MA",within an hour,100%,100.0,f,East Boston,5,13,"['email', 'phone']",t,Neighborhood highlights,East Boston,,42.37376,-71.03123,Entire rental unit,Entire home/apt,5,1.0,1.0,3.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Lockbox"", ""TV"", ""Carbon monoxide alarm"", ""Dryer"", ""Fire extinguisher"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Cooking basics"", ""Exterior security cameras on property"", ""Free street parking"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Shampoo"", ""Iron"", ""Hot water""]",222.0,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,,t,30,60,90,2024-12-20,88,0,0,2018-10-25,2019-12-12,4.69,4.82,4.81,4.63,4.92,4.64
1018,1018,2024-12-20,2017-02-26,"San Francisco, CA",,,,f,Downtown Crossing,1,1,"['email', 'phone']",t,,Downtown,,42.35685,-71.0607,Entire rental unit,Entire home/apt,6,,2.0,,"[""Smoke alarm"", ""Hangers"", ""Gym"", ""Hot tub"", ""Pool"", ""TV"", ""Carbon monoxide alarm"", ""Dryer"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Wifi"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Washer"", ""Shampoo"", ""Iron"", ""Private entrance""]",,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,,,0,0,0,2024-12-20,1,0,0,2019-07-12,2019-07-12,5.0,5.0,5.0,5.0,5.0,5.0
