,Unnamed: 0,last_scraped,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
655,655,2024-12-20,2014-07-21,"Boston, MA",within an hour,91%,0.0,f,Roxbury,31,34,"['email', 'phone']",t,Neighborhood highlights,Roxbury,,42.31343,-71.0935,Private room in rental unit,Private room,1,1.0,2.0,1.0,"[""Bathtub"", ""Heating"", ""Smoke alarm"", ""Kitchen"", ""Hangers"", ""Refrigerator"", ""Stove"", ""Air conditioning"", ""Long term stays allowed"", ""Wifi"", ""Microwave"", ""Oven"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Hot water""]",39.0,150,1125,150.0,150.0,1125.0,1125.0,150.0,1125.0,,t,30,60,90,2024-12-20,2,0,0,2017-08-30,2018-11-23,5.0,5.0,5.0,5.0,4.5,5.0
657,657,2024-12-20,2017-05-07,,,,100.0,f,East Boston,4,7,"['email', 'phone']",f,,East Boston,,42.38832,-71.00145,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Smoke alarm"", ""Heating"", ""Kitchen"", ""Lock on bedroom door"", ""Hangers"", ""Dryer"", ""Hair dryer"", ""Washer"", ""Private living room"", ""Wifi"", ""Carbon monoxide alarm""]",50.0,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,,t,29,59,89,2024-12-20,1,0,0,2018-02-01,2018-02-01,5.0,5.0,5.0,5.0,5.0,5.0
662,662,2024-12-20,2016-06-28,"Boston, MA",within an hour,100%,100.0,t,Mission Hill,4,4,"['email', 'phone']",f,,Mission Hill,,42.33209,-71.1015,Private room in home,Private room,4,1.0,1.0,2.0,"[""Smoke alarm"", ""Hangers"", ""Shower gel"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Host greets you"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Shared patio or balcony"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Hot water"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Shampoo"", ""Iron"", ""Toaster"", ""Conditioner""]",129.0,2,28,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,30,60,90,2024-12-20,156,19,0,2017-07-12,2024-10-27,4.76,4.82,4.89,4.87,4.79,4.59
663,663,2024-12-20,2017-06-12,,,,,f,,1,1,['phone'],f,,Brighton,,42.35272,-71.1643,Private room in rental unit,Private room,1,,,,"[""Heating"", ""Kitchen"", ""Dryer"", ""Hangers"", ""Essentials"", ""Washer"", ""Wifi"", ""Shampoo""]",,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,,,0,0,0,2024-12-20,0,0,0,,,,,,,,
664,664,2024-12-20,2013-01-01,"Boston, MA",within an hour,90%,100.0,t,West Roxbury,3,4,"['email', 'phone']",t,Neighborhood highlights,West Roxbury,,42.27971662193148,-71.16043239547865,Private room in home,Private room,1,1.0,1.0,1.0,"[""Smoke alarm"", ""Ethernet connection"", ""Conditioner"", ""Coffee maker"", ""Private backyard \u2013 Not fully fenced"", ""Hangers"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Pocket wifi"", ""Laundromat nearby"", ""Sun loungers"", ""Luggage dropoff allowed"", ""Bathtub"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Host greets you"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Mosquito net"", ""Long term stays allowed"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Garden view"", ""Hot water kettle"", ""Window AC unit"", ""Books and reading material"", ""Dining table"", ""Shared patio or balcony"", ""Wifi"", ""48 inch TV with HBO Max, standard cable, Netflix"", ""Microwave"", ""Mini fridge"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Clothing storage: walk-in closet"", ""Ceiling fan"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""BBQ grill"", ""Outdoor furniture"", ""Shampoo"", ""Iron"", ""Dove body soap"", ""Toaster"", ""Dishwasher"", ""Shared gym nearby"", ""Hot water""]",61.0,5,360,5.0,5.0,1125.0,1125.0,5.0,1125.0,,t,30,60,90,2024-12-20,38,5,0,2018-09-21,2024-10-25,4.97,4.97,4.97,4.97,4.84,4.95
666,666,2024-12-20,2014-06-05,"Boston, MA",within an hour,100%,100.0,t,Allston-Brighton,9,14,"['email', 'phone']",t,Neighborhood highlights,Brighton,,42.35397,-71.16775,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Conditioner"", ""Central air conditioning"", ""Hangers"", ""Body soap"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Long term stays allowed"", ""City skyline view"", ""Fireplace guards"", ""Google Home Bluetooth sound system"", ""Coffee maker: Keurig coffee machine"", ""Safe"", ""Wine glasses"", ""GE stainless steel gas stove"", ""Portable fans"", ""Heating"", ""Cooking basics"", ""Hot water kettle"", ""Outdoor dining area"", ""Books and reading material"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""45 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Disney+, Fire TV, HBO Max, Hulu, Netflix, Roku"", ""Coffee"", ""Shared patio or balcony"", ""Shared backyard \u2013 Fully fenced"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Clothing storage: walk-in closet"", ""Smart lock"", ""Paid parking lot on premises \u2013 1 space"", ""Kitchen"", ""Stainless steel oven"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Outdoor furniture"", ""Shampoo"", ""Blender"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water""]",126.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,30,60,90,2024-12-20,145,16,0,2017-07-26,2024-11-18,4.81,4.9,4.88,4.87,4.82,4.82
671,671,2024-12-20,2017-07-07,"Boston, MA",within an hour,100%,99.0,t,East Boston,5,5,"['email', 'phone']",t,Neighborhood highlights,East Boston,,42.38138,-71.02312,Private room in rental unit,Private room,2,1.0,1.0,2.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Lock on bedroom door"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Hot water"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Shampoo"", ""Backyard"", ""Iron"", ""Dishwasher"", ""Cooking basics"", ""Private entrance""]",65.0,1,21,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,15,26,43,2024-12-20,784,148,4,2017-07-22,2024-12-16,4.88,4.91,4.96,4.96,4.82,4.84
672,672,2024-12-20,2017-03-24,"Boston, MA",,,,f,,1,1,"['email', 'phone']",t,,Downtown,,42.36538,-71.05861,Private room in condo,Private room,1,,1.0,,"[""Smoke alarm"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""First aid kit"", ""TV with standard cable"", ""Essentials"", ""Washer"", ""Wifi"", ""Shampoo"", ""Carbon monoxide alarm""]",,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,,,0,0,0,2024-12-20,0,0,0,,,,,,,,
673,673,2024-12-20,2016-12-01,"Boston, MA",within an hour,100%,99.0,f,Dorchester,25,31,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.3075,-71.06533,Private room in rental unit,Private room,1,2.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Central air conditioning"", ""Coffee maker"", ""Hangers"", ""Paid washer \u2013 In building"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Long term stays allowed"", ""City skyline view"", ""Paid dryer \u2013 In building"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Free street parking"", ""Shared backyard \u2013 Fully fenced"", ""Microwave"", ""Fast wifi \u2013 385 Mbps"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Maytag  gas stove"", ""Dishwasher"", ""Hot water""]",55.0,29,120,29.0,29.0,1125.0,1125.0,29.0,1125.0,,t,30,60,90,2024-12-20,44,0,0,2017-08-13,2023-12-17,4.68,4.77,4.82,4.75,4.05,4.66
674,674,2024-12-20,2016-12-01,"Boston, MA",within an hour,100%,99.0,f,Dorchester,25,31,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.30792,-71.06513,Private room in rental unit,Private room,1,2.0,1.0,1.0,"[""Smoke alarm"", ""Central air conditioning"", ""Coffee maker"", ""Hangers"", ""Paid washer \u2013 In building"", ""Carbon monoxide alarm"", ""Park view"", ""Oven"", ""Bathtub"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Long term stays allowed"", ""Paid dryer \u2013 In building"", ""GE stainless steel gas stove"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Exterior security cameras on property"", ""Free street parking"", ""Shared patio or balcony"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water""]",59.0,30,180,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,30,60,90,2024-12-20,29,1,0,2017-08-13,2024-07-03,4.76,4.83,4.9,4.9,4.41,4.66
676,676,2024-12-20,2016-12-01,"Boston, MA",within an hour,100%,99.0,f,Dorchester,25,31,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.30754,-71.06525,Private room in rental unit,Private room,1,2.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Central air conditioning"", ""Coffee maker"", ""Hangers"", ""Gas stove"", ""Paid washer \u2013 In building"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Long term stays allowed"", ""Paid dryer \u2013 In building"", ""Fast wifi \u2013 419 Mbps"", ""Heating"", ""Dedicated workspace"", ""Garden view"", ""Cooking basics"", ""Exterior security cameras on property"", ""Free street parking"", ""Shared backyard \u2013 Fully fenced"", ""Microwave"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water""]",55.0,29,120,29.0,29.0,1125.0,1125.0,29.0,1125.0,,t,29,59,89,2024-12-20,38,1,0,2017-08-12,2024-02-11,4.66,4.74,4.92,4.95,4.26,4.61
683,683,2024-12-20,2015-09-24,"Boston, MA",,,,f,East Boston,4,4,"['email', 'phone']",t,Neighborhood highlights,East Boston,,42.37808,-71.04042,Private room in condo,Private room,2,,,,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""Lock on bedroom door"", ""Dryer"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Cooking basics"", ""Free street parking"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Dishes and silverware"", ""Washer"", ""Waterfront"", ""Shampoo"", ""Private patio or balcony"", ""Dishwasher"", ""Hot water""]",,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,0,0,0,2024-12-20,37,0,0,2017-08-10,2019-11-03,4.92,4.97,4.97,4.97,4.89,4.95
685,685,2024-12-20,2016-09-18,"Boston, MA",within an hour,100%,85.0,,Beacon Hill,31,49,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Beacon Hill,,42.35966,-71.06538,Private room in townhouse,Private room,1,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Oven"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""Smart lock"", ""Bed linens"", ""Hot water"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Conditioner""]",141.0,29,1124,29.0,29.0,1124.0,1124.0,29.0,1124.0,,t,0,3,33,2024-12-20,182,3,0,2017-08-28,2024-07-31,4.73,4.85,4.9,4.93,4.92,4.59
686,686,2024-12-20,2016-09-18,"Boston, MA",within an hour,100%,85.0,,Beacon Hill,31,49,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Beacon Hill,,42.36019,-71.064,Private room in townhouse,Private room,1,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Hot water""]",84.0,29,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,,t,12,12,12,2024-12-20,202,5,0,2017-08-18,2024-11-02,4.71,4.8,4.9,4.97,4.96,4.54
690,690,2024-12-20,2015-09-24,"Boston, MA",,,,f,East Boston,4,4,"['email', 'phone']",t,Neighborhood highlights,East Boston,,42.37833,-71.04052,Private room in condo,Private room,5,,,,"[""Smoke alarm"", ""Coffee maker"", ""Stove"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Lock on bedroom door"", ""Dryer"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Bed linens"", ""Hot water"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Dishwasher"", ""Cooking basics""]",,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,0,0,0,2024-12-20,16,0,0,2017-09-25,2019-10-20,4.94,5.0,5.0,5.0,4.88,4.81
691,691,2024-12-20,2017-01-23,,,,,,,25,28,"['email', 'phone']",f,Neighborhood highlights,Dorchester,,42.3077,-71.06489,Private room in rental unit,Private room,2,2.0,1.0,2.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Central air conditioning"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""Paid washer \u2013 In building"", ""Kenmore stainless steel gas stove"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Private backyard \u2013 Fully fenced"", ""Oven"", ""Bathtub"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Keypad"", ""Essentials"", ""Long term stays allowed"", ""Fast wifi \u2013 395 Mbps"", ""Paid dryer \u2013 In building"", ""Dedicated workspace"", ""Garden view"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Shared patio or balcony"", ""Microwave"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Cleaning available during stay"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Free parking on premises"", ""Dishes and silverware"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Central AC  conditioner"", ""Hot water""]",80.0,29,120,29.0,29.0,1125.0,1125.0,29.0,1125.0,,t,28,58,88,2024-12-20,41,1,0,2017-09-01,2024-02-18,4.71,4.85,4.95,4.95,4.46,4.68
693,693,2024-12-20,2017-08-11,,,,,f,Jamaica Plain,1,2,"['email', 'phone']",t,,Jamaica Plain,,42.32602,-71.10434,Private room in condo,Private room,1,,2.0,,"[""Smoke alarm"", ""Heating"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Hangers"", ""Fire extinguisher"", ""Essentials"", ""Washer"", ""Private living room"", ""Air conditioning"", ""TV"", ""Shampoo"", ""Wifi"", ""Iron"", ""Carbon monoxide alarm""]",,29,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,,f,0,0,0,2024-12-20,28,0,0,2017-09-16,2020-06-25,4.64,4.68,4.71,4.54,4.43,4.68
694,694,2024-12-20,2014-07-01,"Boston, MA",,,100.0,f,,1,1,"['email', 'phone']",t,Neighborhood highlights,South Boston,,42.33927,-71.05215,Private room in rental unit,Private room,4,,,,"[""Smoke alarm"", ""Central air conditioning"", ""Fast wifi \u2013 306 Mbps"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Shower gel"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Keypad"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Exterior security cameras on property"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""Coffee"", ""Microwave"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Washer"", ""Private living room"", ""Paid parking off premises"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water""]",,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,0,0,0,2024-12-20,115,1,0,2017-08-28,2024-04-16,4.96,4.97,4.97,4.98,4.89,4.81
695,695,2024-12-20,2015-05-11,"London, United Kingdom",,,,f,Allston-Brighton,4,4,"['email', 'phone']",t,,Brighton,,42.33836,-71.14954,Private room in rental unit,Private room,2,,,,"[""Smoke alarm"", ""Kitchen"", ""Lock on bedroom door"", ""Hangers"", ""Dryer"", ""Hair dryer"", ""Fire extinguisher"", ""First aid kit"", ""Host greets you"", ""Essentials"", ""Washer"", ""Pool"", ""Free street parking"", ""Private living room"", ""Wifi"", ""Carbon monoxide alarm""]",,91,180,91.0,91.0,180.0,180.0,91.0,180.0,,t,0,0,0,2024-12-20,11,0,0,2017-08-17,2019-08-17,4.82,4.82,5.0,4.91,4.91,4.82
696,696,2024-12-20,2015-12-19,"Massachusetts, United States",,,,f,Hyde Park,2,6,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Hyde Park,,42.26724,-71.10521,Private room in home,Private room,2,1.0,2.0,1.0,"[""Smoke alarm"", ""Ethernet connection"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Carbon monoxide alarm"", ""Pocket wifi"", ""Dryer"", ""Extra pillows and blankets"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Wifi"", ""Microwave"", ""Smart lock"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""TV with standard cable"", ""Free parking on premises"", ""Dishes and silverware"", ""Washer"", ""Backyard"", ""Iron"", ""Hot water""]",80.0,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,,t,29,59,89,2024-12-20,19,0,0,2017-08-18,2019-05-21,4.26,4.42,4.32,4.37,3.84,4.17
699,699,2024-12-20,2017-07-07,"Boston, MA",within an hour,100%,99.0,t,East Boston,5,5,"['email', 'phone']",t,Neighborhood highlights,East Boston,,42.38138,-71.02312,Private room in rental unit,Private room,2,1.0,1.0,2.0,"[""Smoke alarm"", ""Coffee maker"", ""Stove"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Lock on bedroom door"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Free street parking"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Bed linens"", ""Hot water"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Private living room"", ""Shampoo"", ""Backyard"", ""Dishwasher"", ""Cooking basics"", ""Private entrance""]",64.0,1,21,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,26,36,55,2024-12-20,685,144,4,2017-08-23,2024-12-11,4.83,4.87,4.94,4.96,4.78,4.8
700,700,2024-12-20,2015-05-11,"London, United Kingdom",,,,f,Allston-Brighton,4,4,"['email', 'phone']",t,,Brighton,,42.34025,-71.14953,Private room in rental unit,Private room,2,,,,"[""Smoke alarm"", ""Kitchen"", ""Dryer"", ""Essentials"", ""Washer"", ""Wifi"", ""Carbon monoxide alarm""]",,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,,t,0,0,0,2024-12-20,5,0,0,2018-03-13,2018-06-25,5.0,4.4,5.0,4.8,4.2,4.4
701,701,2024-12-20,2016-08-06,"Boston, MA",,,,f,,2,10,"['email', 'phone']",t,Neighborhood highlights,Chinatown,,42.35236,-71.05979,Private room in loft,Private room,2,,1.0,,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Fire extinguisher"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Hot water"", ""Kitchen"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""TV with standard cable"", ""Dishes and silverware"", ""Pets allowed"", ""Paid parking off premises"", ""Shampoo"", ""Iron"", ""Cooking basics""]",,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,,t,0,0,0,2024-12-20,61,0,0,2017-08-30,2018-11-18,4.64,4.72,4.89,4.84,4.97,4.59
702,702,2024-12-20,2015-02-17,"Boston, MA",within a day,100%,81.0,t,Dorchester,6,7,"['email', 'phone']",t,Neighborhood highlights,Mattapan,,42.2765,-71.07733,Private room in home,Private room,1,1.0,1.0,1.0,"[""Smoke alarm"", ""Central air conditioning"", ""Coffee maker"", ""Hangers"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Lock on bedroom door"", ""Host greets you"", ""Extra pillows and blankets"", ""Essentials"", ""Single level home"", ""Long term stays allowed"", ""Heating"", ""Dedicated workspace"", ""Outdoor dining area"", ""Free street parking"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Bed linens"", ""Cleaning available during stay"", ""Portable air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Free parking on premises"", ""Dishes and silverware"", ""BBQ grill"", ""Outdoor furniture"", ""Shampoo"", ""Backyard"", ""Iron"", ""Cooking basics""]",100.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,30,60,90,2024-12-20,53,3,0,2017-09-02,2024-05-19,4.75,4.83,4.92,4.85,4.7,4.58
703,703,2024-12-20,2015-08-24,"Boston, MA",within an hour,100%,100.0,t,Roslindale,1,2,"['email', 'phone']",t,Neighborhood highlights,Roslindale,,42.27975,-71.12545,Private room in home,Private room,2,1.5,1.0,1.0,"[""Smoke alarm"", ""Central air conditioning"", ""Hangers"", ""Gilchrist and Soames, London body soap"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Private backyard \u2013 Fully fenced"", ""Bikes"", ""Sun loungers"", ""Bathtub"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Host greets you"", ""Room-darkening shades"", ""Essentials"", ""Long term stays allowed"", ""Portable fans"", ""Dedicated workspace"", ""Garden view"", ""Outdoor dining area"", ""Books and reading material"", ""Free street parking"", ""Shared patio or balcony"", ""Wifi"", ""Deco Collection shampoo"", ""First aid kit"", ""Cleaning available during stay"", ""HDTV with Roku"", ""Private entrance"", ""Hair dryer"", ""Clothing storage: dresser"", ""Free parking on premises"", ""Outdoor furniture"", ""Iron"", ""Hot water"", ""Deco Collection conditioner""]",95.0,1,60,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,30,47,47,2024-12-20,130,29,2,2017-09-04,2024-12-09,4.88,4.95,4.97,4.95,4.88,4.84
706,706,2024-12-20,2013-05-03,"Boston, MA",,,,f,Allston-Brighton,1,4,"['email', 'phone']",t,Neighborhood highlights,Allston,,42.34867,-71.13103,Private room in rental unit,Private room,2,,,,"[""Smoke alarm"", ""Hangers"", ""TV"", ""Carbon monoxide alarm"", ""Lock on bedroom door"", ""Dryer"", ""Fire extinguisher"", ""Host greets you"", ""Extra pillows and blankets"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Free street parking"", ""Wifi"", ""First aid kit"", ""Bed linens"", ""Kitchen"", ""Paid parking on premises"", ""Hair dryer"", ""Washer"", ""Shampoo"", ""Iron"", ""Hot water""]",,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,,,0,0,0,2024-12-20,5,0,0,2018-07-24,2019-11-03,5.0,5.0,5.0,5.0,5.0,4.8
707,707,2024-12-20,2015-07-17,"Boston, MA",,,,f,,1,1,['phone'],f,,West Roxbury,,42.264,-71.15166,Private room in home,Private room,1,,,,"[""Smoke alarm"", ""Heating"", ""Kitchen"", ""Fire extinguisher"", ""First aid kit"", ""Free parking on premises"", ""Essentials"", ""Wifi"", ""Carbon monoxide alarm""]",,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0,,,0,0,0,2024-12-20,1,0,0,2017-08-31,2017-08-31,5.0,5.0,5.0,5.0,5.0,5.0
